,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,5583,Cristiano Ronaldo,37," M(L),FW",187,83,31(2),31,2,2803,29,3,3,0,5.1,82.1,0.7,8,7.61
1,322971,Federico Chiesa,24," M(CLR),FW",175,70,28(2),28,2,2227,8,8,3,1,2.0,80.4,0.2,3,7.21
2,44868,Juan Cuadrado,34," D(R),M(CLR),FW",179,72,26(4),26,4,2180,2,10,9,1,0.6,87.7,0.4,4,7.16
3,88300,Danilo,31," D(CLR),DMC",184,78,32(2),32,2,2918,1,4,6,0,0.6,88.9,0.9,1,7.03
4,114863,Paulo Dybala,28," AM(CR),FW",177,75,14(6),14,6,1137,4,3,0,0,2.6,87.8,0.1,1,7.01
5,100995,Alex Sandro,31," D(CL),M(L)",180,80,20(6),20,6,1859,2,1,2,0,0.5,87.7,1.5,1,6.94
6,303657,Rodrigo Bentancur,25, M(C),187,72,27(6),27,6,2326,0,4,6,1,0.5,89.8,0.9,2,6.94
7,91213,Álvaro Morata,29," AM(L),FW",190,84,23(9),23,9,2019,11,9,3,1,1.8,76.5,1.1,4,6.91
8,116609,Adrien Rabiot,27," DMC,M(L)",188,71,25(9),25,9,2314,4,2,5,1,1.0,90.8,1.1,0,6.9
9,320374,Matthijs de Ligt,23, D(C),188,89,25(2),25,2,2221,1,1,4,0,0.7,92.5,2.1,0,6.82
10,26820,Aaron Ramsey,31, M(CLR),178,76,13(9),13,9,1093,2,4,2,0,1.1,87.1,0.4,1,6.75
11,3328,Gianluigi Buffon,44, GK,192,84,8,8,0,720,0,0,0,0,0.0,82.0,0.0,0,6.74
12,73379,Wojciech Szczesny,32, GK,195,90,30,30,0,2677,0,1,0,0,0.0,89.1,0.2,0,6.71
13,362555,Merih Demiral,24, D(C),192,86,10(5),10,5,937,0,1,1,0,0.4,94.0,1.5,0,6.71
14,355855,Dejan Kulusevski,22," AM(CR),FW",186,80,19(16),19,16,1919,4,3,7,0,1.0,81.3,0.3,1,6.69
15,338275,Weston McKennie,24," D(C),M(CLR)",185,84,18(16),18,16,1699,5,2,5,0,0.9,85.4,0.9,1,6.68
16,20664,Leonardo Bonucci,35, D(C),190,85,24(3),24,3,2034,2,0,4,0,0.6,90.4,1.3,0,6.66
17,9991,Giorgio Chiellini,38, D(C),187,85,16(1),16,1,1387,0,1,4,0,0.4,92.1,1.6,0,6.64
18,284114,Arthur,26, DMC,171,73,13(9),13,9,1158,1,0,3,0,0.1,94.1,0.1,0,6.63
19,369426,Nicolò Fagioli,21, Midfielder,178,71,0(1),0,1,20,0,0,0,0,0.0,94.7,1.0,0,6.57
20,122402,Federico Bernardeschi,28," M(CLR),FW",185,77,8(19),8,19,961,0,2,3,0,0.5,83.9,0.2,0,6.44
21,333120,Gianluca Frabotta,23, D(L),176,70,8(7),8,7,687,0,1,5,0,0.3,87.1,0.8,0,6.38
22,375437,Manolo Portanova,22, AM(CL),0,0,1(1),1,1,70,0,0,1,0,2.5,90.0,0.5,0,6.36
23,107275,Mattia De Sciglio,29," D(CLR),M(LR)",182,78,0(1),0,1,23,0,0,0,0,1.0,81.8,0.0,0,6.26
24,68889,Douglas Costa,32, M(CLR),172,70,0(2),0,2,40,0,0,0,0,0.0,85.7,0.0,0,6.17
25,406702,Alessandro Di Pardo,23, Defender,182,76,0(4),0,4,11,0,0,0,0,0.0,75.0,0.0,0,6.16
26,412831,Félix Correia,21, Forward,180,44,0(1),0,1,6,0,0,0,0,0.0,85.7,0.0,0,6.14
27,83981,Carlo Pinsoglio,32, Goalkeeper,194,85,1(1),1,1,24,0,0,0,1,0.0,90.9,0.0,0,6.14
28,334100,Giacomo Vrioni,23, Forward,188,85,0(1),0,1,1,0,0,0,0,0.0,100.0,0.0,0,6.0
29,400097,Radu Dragusin,20, D(C),0,0,0(1),0,1,1,0,0,0,0,0.0,50.0,0.0,0,6.0
